League,Season,TRUFFLE,Pos,Player,NFL,Salary,Contract,Ring,BenchCup
TRUFFLE,2024,CC,WR,Ja'Lynn Polk,NE,3,3,0,0
TRUFFLE,2024,CC,TE,Zach Ertz,WAS,3,2,0,0
TRUFFLE,2024,CC,WR,Malachi Corley,NYJ,3,3,0,0
TRUFFLE,2024,CC,WR,George Pickens,PIT,5,1,0,0
TRUFFLE,2024,CC,QB,Daniel Jones,MIN,65,2,0,0
TRUFFLE,2024,CC,WR,Deebo Samuel,SF,54,2,0,0
TRUFFLE,2024,CC,DC,Antonio Gibson Dead Cap,NE,5,1,0,0
TRUFFLE,2024,CRB,QB,Joe Flacco,IND,17,2,0,0
TRUFFLE,2024,CRB,RB,De'Von Achane,MIA,10,2,0,0
TRUFFLE,2024,CRB,RB,Josh Jacobs,GB,107,1,0,0
TRUFFLE,2024,CRB,WR,Davante Adams,NYJ,75,2,0,0
TRUFFLE,2024,CRB,WR,Jalen McMillan,TB,3,3,0,0
TRUFFLE,2024,CRB,TE,Isaiah Likely,BAL,3,2,0,0
TRUFFLE,2024,CRB,WR,Courtland Sutton,DEN,15,2,0,0
TRUFFLE,2024,CRB,RB,Jonathan Taylor,IND,70,1,0,0
TRUFFLE,2024,CRB,QB,Bo Nix,DEN,15,3,0,0
TRUFFLE,2024,CRB,DST,Eagles,PHI,2,2,0,0
TRUFFLE,2024,CRB,QB,Jalen Hurts,PHI,101,1,0,0
TRUFFLE,2024,CRB,RB,Antonio Gibson,NE,1,2,0,0
TRUFFLE,2024,CRB,WR,Elijah Moore,CLE,3,2,0,0
TRUFFLE,2024,CRB,WR,DeVonta Smith,PHI,50,2,0,0
TRUFFLE,2024,CRB,WR,Keenan Allen,CHI,18,2,0,0
TRUFFLE,2024,CRB,WR,Romeo Doubs,GB,3,1,0,0
TRUFFLE,2024,CRB,WR,Luke McCaffrey,WAS,1,2,0,0
TRUFFLE,2024,CRB,WR,Mike Williams,PIT,4,2,0,0
TRUFFLE,2024,CRB,DST,Commanders,WAS,2,2,0,0
TRUFFLE,2024,ELP,QB,Patrick Mahomes,KC,101,1,0,0
TRUFFLE,2024,ELP,RB,Isiah Pacheco,KC,75,3,0,0
TRUFFLE,2024,ELP,RB,Kenneth Walker,SEA,30,1,0,0
TRUFFLE,2024,ELP,WR,Jayden Reed,GB,5,2,0,0
TRUFFLE,2024,ELP,WR,Khalil Shakir,BUF,25,2,0,0
TRUFFLE,2024,ELP,TE,Dalton Kincaid,BUF,5,2,0,0
TRUFFLE,2024,ELP,WR,Xavier Legette,CAR,5,3,0,0
TRUFFLE,2024,ELP,RB,Tyrone Tracy,NYG,1,2,0,0
TRUFFLE,2024,ELP,RB,Audric Estime,DEN,3,3,0,0
TRUFFLE,2024,ELP,DST,49ers,SF,5,3,0,0
TRUFFLE,2024,ELP,QB,Mac Jones,JAC,7,2,0,0
TRUFFLE,2024,ELP,RB,Jordan Mason,SF,1,2,0,0
TRUFFLE,2024,ELP,WR,Marvin Mims,DEN,2,2,0,0
TRUFFLE,2024,ELP,TE,Mark Andrews,BAL,37,1,0,0
TRUFFLE,2024,ELP,TE,Hunter Henry,NE,3,2,0,0
TRUFFLE,2024,ELP,WR,Tyreek Hill,MIA,74,1,0,0
TRUFFLE,2024,ELP,WR,Jameson Williams,DET,40,1,0,0
TRUFFLE,2024,ELP,QB,Kirk Cousins,ATL,2,1,0,0
TRUFFLE,2024,ELP,WR,DeAndre Hopkins,KC,1,2,0,0
TRUFFLE,2024,ELP,WR,Roman Wilson,PIT,3,3,0,0
TRUFFLE,2024,ELP,WR,Brandon Aiyuk,SF,39,1,0,0
TRUFFLE,2024,FRR,QB,Sam Darnold,MIN,4,2,0,0
TRUFFLE,2024,FRR,RB,Blake Corum,LAR,5,3,0,0
TRUFFLE,2024,FRR,RB,Tony Pollard,TEN,31,1,0,0
TRUFFLE,2024,FRR,WR,Ja'Marr Chase,CIN,60,2,0,0
TRUFFLE,2024,FRR,WR,Terry McLaurin,WAS,67,3,0,0
TRUFFLE,2024,FRR,TE,TJ Hockenson,MIN,13,3,0,0
TRUFFLE,2024,FRR,WR,Drake London,ATL,35,1,0,0
TRUFFLE,2024,FRR,WR,Calvin Ridley,TEN,15,2,0,0
TRUFFLE,2024,FRR,RB,Brian Robinson,WAS,5,1,0,0
TRUFFLE,2024,FRR,DST,Chargers,LAC,1,2,0,0
TRUFFLE,2024,FRR,RB,Kendre Miller,NO,3,2,0,0
TRUFFLE,2024,FRR,RB,Rhamondre Stevenson,NE,30,2,0,0
TRUFFLE,2024,FRR,RB,Sean Tucker,TB,1,2,0,0
TRUFFLE,2024,FRR,WR,Kayshon Boutte,NE,1,2,0,0
TRUFFLE,2024,FRR,WR,Andrei Iosivas,CIN,1,2,0,0
TRUFFLE,2024,FRR,TE,Dallas Goedert,PHI,1,2,0,0
TRUFFLE,2024,FRR,TE,Ben Sinnott,WAS,1,2,0,0
TRUFFLE,2024,FRR,QB,Josh Allen,BUF,203,1,0,0
TRUFFLE,2024,FRR,DST,Steelers,PIT,1,2,0,0
TRUFFLE,2024,FRR,WR,Tank Dell,HOU,3,2,0,0
TRUFFLE,2024,FRR,"QB,TE",Taysom Hill,NO,1,2,0,0
TRUFFLE,2024,GF,QB,Jordan Love,GB,100,4,0,0
TRUFFLE,2024,GF,RB,Ezekiel Elliott,DAL,5,1,0,0
TRUFFLE,2024,GF,RB,Aaron Jones,MIN,80,1,0,0
TRUFFLE,2024,GF,WR,Jaxon Smith-Njigba,SEA,25,2,0,0
TRUFFLE,2024,GF,WR,Christian Watson,GB,15,1,0,0
TRUFFLE,2024,GF,TE,Jake Ferguson,DAL,3,1,0,0
TRUFFLE,2024,GF,WR,Michael Pittman,IND,40,1,0,0
TRUFFLE,2024,GF,WR,Demarcus Robinson,LAR,3,2,0,0
TRUFFLE,2024,GF,RB,Gus Edwards,LAC,36,2,0,0
TRUFFLE,2024,GF,DST,Bengals,CIN,1,2,0,0
TRUFFLE,2024,GF,QB,Trevor Lawrence,JAC,70,2,0,0
TRUFFLE,2024,GF,QB,JJ McCarthy,MIN,35,3,0,0
TRUFFLE,2024,GF,RB,JK Dobbins,LAC,60,1,0,0
TRUFFLE,2024,GF,TE,Luke Musgrave,GB,1,3,0,0
TRUFFLE,2024,GF,WR,Jalen Tolbert,DAL,1,2,0,0
TRUFFLE,2024,GF,WR,Dontayvion Wicks,GB,14,3,0,0
TRUFFLE,2024,GF,QB,Michael Penix,ATL,3,3,0,0
TRUFFLE,2024,GF,WR,Marquise Brown,KC,3,3,0,0
TRUFFLE,2024,GF,RB,MarShawn Lloyd,GB,5,3,0,0
TRUFFLE,2024,MAM,QB,Tua Tagovailoa,MIA,70,1,0,0
TRUFFLE,2024,MAM,RB,Saquon Barkley,PHI,104,1,0,0
TRUFFLE,2024,MAM,RB,Jaylen Warren,PIT,38,2,0,0
TRUFFLE,2024,MAM,WR,Jerry Jeudy,CLE,6,3,0,0
TRUFFLE,2024,MAM,WR,DJ Moore,CHI,46,2,0,0
TRUFFLE,2024,MAM,TE,Jonnu Smith,MIA,12,2,0,0
TRUFFLE,2024,MAM,RB,James Conner,ARI,35,1,0,0
TRUFFLE,2024,MAM,WR,Garrett Wilson,NYJ,25,1,0,0
TRUFFLE,2024,MAM,QB,Caleb Williams,CHI,50,3,0,0
TRUFFLE,2024,MAM,DST,Ravens,BAL,1,1,0,0
TRUFFLE,2024,MAM,RB,Kenneth Gainwell,PHI,2,2,0,0
TRUFFLE,2024,MAM,RB,Roschon Johnson,CHI,1,2,0,0
TRUFFLE,2024,MAM,WR,Jalen Coker,CAR,3,2,0,0
TRUFFLE,2024,MAM,WR,Wan'Dale Robinson,NYG,4,2,0,0
TRUFFLE,2024,MAM,WR,Josh Downs,IND,3,2,0,0
TRUFFLE,2024,MAM,RB,Alvin Kamara,NO,38,2,0,0
TRUFFLE,2024,MAM,TE,Tucker Kraft,GB,3,2,0,0
TRUFFLE,2024,MAM,TE,David Njoku,CLE,17,2,0,0
TRUFFLE,2024,MAM,QB,Geno Smith,SEA,25,1,0,0
TRUFFLE,2024,MAM,WR,Rashee Rice,KC,3,2,0,0
TRUFFLE,2024,MAM,WR,Rashid Shaheed,NO,6,1,0,0
TRUFFLE,2024,MCM,QB,Justin Herbert,LAC,70,1,0,0
TRUFFLE,2024,MCM,RB,Isaac Guerendo,SF,15,2,0,0
TRUFFLE,2024,MCM,RB,Joe Mixon,HOU,91,2,0,0
TRUFFLE,2024,MCM,WR,Jordan Addison,MIN,15,2,0,0
TRUFFLE,2024,MCM,WR,Puka Nacua,LAR,1,3,0,0
TRUFFLE,2024,MCM,TE,Dalton Schultz,HOU,2,2,0,0
TRUFFLE,2024,MCM,WR,Jauan Jennings,SF,1,2,0,0
TRUFFLE,2024,MCM,WR,Nick Westbrook-Ikhine,TEN,2,2,0,0
TRUFFLE,2024,MCM,WR,Ray-Ray McCloud,ATL,3,2,0,0
TRUFFLE,2024,MCM,DST,Vikings,MIN,2,2,0,0
TRUFFLE,2024,MCM,RB,Travis Etienne,JAC,60,2,0,0
TRUFFLE,2024,MCM,RB,Patrick Taylor,SF,16,2,0,0
TRUFFLE,2024,MCM,TE,Cade Otton,TB,2,2,0,0
TRUFFLE,2024,MCM,RB,Ray Davis,BUF,5,3,0,0
TRUFFLE,2024,MCM,RB,Jeremy McNichols,WAS,4,2,0,0
TRUFFLE,2024,MCM,RB,Jaylen Wright,MIA,5,3,0,0
TRUFFLE,2024,MCM,QB,Derek Carr,NO,30,2,0,0
TRUFFLE,2024,MCM,RB,Kimani Vidal,LAC,3,3,0,0
TRUFFLE,2024,MCM,RB,Christian McCaffrey,SF,145,2,0,0
TRUFFLE,2024,MCM,RB,Zack Moss,CIN,15,1,0,0
TRUFFLE,2024,MWM,QB,Tommy DeVito,NYG,5,2,0,0
TRUFFLE,2024,MWM,RB,Nick Chubb,CLE,57,2,0,0
TRUFFLE,2024,MWM,RB,Austin Ekeler,WAS,25,2,0,0
TRUFFLE,2024,MWM,WR,Kendrick Bourne,NE,10,1,0,0
TRUFFLE,2024,MWM,WR,DJ Chark,LAC,1,2,0,0
TRUFFLE,2024,MWM,TE,Cole Kmet,CHI,3,2,0,0
TRUFFLE,2024,MWM,WR,Tyler Lockett,SEA,12,2,0,0
TRUFFLE,2024,MWM,WR,Jaylen Waddle,MIA,50,2,0,0
TRUFFLE,2024,MWM,WR,Devaughn Vele,DEN,4,2,0,0
TRUFFLE,2024,MWM,DST,Bills,BUF,3,2,0,0
TRUFFLE,2024,MWM,QB,Drew Lock,NYG,3,2,0,0
TRUFFLE,2024,MWM,QB,Matthew Stafford,LAR,101,1,0,0
TRUFFLE,2024,MWM,RB,Jerome Ford,CLE,2,2,0,0
TRUFFLE,2024,MWM,RB,Najee Harris,PIT,70,2,0,0
TRUFFLE,2024,MWM,WR,Jakobi Meyers,LV,3,1,0,0
TRUFFLE,2024,MWM,WR,Darnell Mooney,ATL,1,2,0,0
TRUFFLE,2024,MWM,TE,George Kittle,SF,36,2,0,0
TRUFFLE,2024,MWM,RB,Tank Bigsby,JAC,5,2,0,0
TRUFFLE,2024,MWM,QB,Aaron Rodgers,NYJ,51,1,0,0
TRUFFLE,2024,MWM,WR,Stefon Diggs,HOU,30,2,0,0
TRUFFLE,2024,NN,QB,Joe Burrow,CIN,70,1,0,0
TRUFFLE,2024,NN,RB,Zach Charbonnet,SEA,10,2,0,0
TRUFFLE,2024,NN,RB,Derrick Henry,BAL,95,1,0,0
TRUFFLE,2024,NN,WR,Justin Jefferson,MIN,40,1,0,0
TRUFFLE,2024,NN,WR,Malik Nabers,NYG,25,3,0,0
TRUFFLE,2024,NN,TE,Pat Freiermuth,PIT,5,2,0,0
TRUFFLE,2024,NN,RB,Breece Hall,NYJ,50,1,0,0
TRUFFLE,2024,NN,WR,Xavier Worthy,KC,15,3,0,0
TRUFFLE,2024,NN,QB,Aidan O'Connell,LV,2,2,0,0
TRUFFLE,2024,NN,DST,Lions,DET,2,2,0,0
TRUFFLE,2024,NN,RB,Braelon Allen,NYJ,3,3,0,0
TRUFFLE,2024,NN,RB,Jaleel McLaughlin,DEN,2,2,0,0
TRUFFLE,2024,NN,WR,Malik Washington,MIA,1,2,0,0
TRUFFLE,2024,NN,TE,Evan Engram,JAC,9,2,0,0
TRUFFLE,2024,NN,TE,Chigoziem Okonkwo,TEN,1,2,0,0
TRUFFLE,2024,NN,RB,Tyler Allgeier,ATL,5,1,0,0
TRUFFLE,2024,NN,WR,Keon Coleman,BUF,5,3,0,0
TRUFFLE,2024,NN,WR,Amari Cooper,BUF,41,2,0,0
TRUFFLE,2024,NN,WR,Troy Franklin,DEN,5,3,0,0
TRUFFLE,2024,NN,QB,Dak Prescott,DAL,110,2,0,0
TRUFFLE,2024,VD,QB,Justin Fields,PIT,32,2,0,1
TRUFFLE,2024,VD,RB,Tyjae Spears,TEN,3,2,0,1
TRUFFLE,2024,VD,RB,Javonte Williams,DEN,50,2,0,1
TRUFFLE,2024,VD,WR,Rome Odunze,CHI,20,3,0,1
TRUFFLE,2024,VD,WR,Cedric Tillman,CLE,18,2,0,1
TRUFFLE,2024,VD,TE,Kyle Pitts,ATL,30,2,0,1
TRUFFLE,2024,VD,RB,Trey Benson,ARI,5,3,0,1
TRUFFLE,2024,VD,TE,Noah Gray,KC,4,2,0,1
TRUFFLE,2024,VD,QB,Anthony Richardson,IND,40,2,0,1
TRUFFLE,2024,VD,DST,Cardinals,ARI,4,2,0,1
TRUFFLE,2024,VD,QB,Will Levis,TEN,15,2,0,1
TRUFFLE,2024,VD,QB,Baker Mayfield,TB,50,2,0,1
TRUFFLE,2024,VD,QB,Spencer Rattler,NO,6,2,0,1
TRUFFLE,2024,VD,QB,Bryce Young,CAR,35,2,0,1
TRUFFLE,2024,VD,RB,Bucky Irving,TB,3,3,0,1
TRUFFLE,2024,VD,RB,Bijan Robinson,ATL,50,2,0,1
TRUFFLE,2024,VD,WR,Marvin Harrison,ARI,45,3,0,1
TRUFFLE,2024,VD,WR,Ladd McConkey,LAC,5,3,0,1
TRUFFLE,2024,VD,WR,Adam Thielen,CAR,10,2,0,1
TRUFFLE,2024,VD,RB,Sincere McCormick,LV,6,2,0,1
TRUFFLE,2024,VD,WR,Chris Godwin,TB,49,2,0,1
TRUFFLE,2024,VD,DC,Jerick McKinnon Dead Cap,KC,1,1,0,1
TRUFFLE,2024,WLW,QB,Lamar Jackson,BAL,101,1,0,0
TRUFFLE,2024,WLW,RB,Chase Brown,CIN,3,2,0,0
TRUFFLE,2024,WLW,RB,Kyren Williams,LAR,17,1,0,0
TRUFFLE,2024,WLW,WR,Nico Collins,HOU,30,2,0,0
TRUFFLE,2024,WLW,WR,Mike Evans,TB,31,1,0,0
TRUFFLE,2024,WLW,TE,Sam LaPorta,DET,5,2,0,0
TRUFFLE,2024,WLW,RB,Rico Dowdle,DAL,3,2,0,0
TRUFFLE,2024,WLW,WR,Cooper Kupp,LAR,88,1,0,0
TRUFFLE,2024,WLW,QB,Jared Goff,DET,59,2,0,0
TRUFFLE,2024,WLW,DST,Colts,IND,2,2,0,0
TRUFFLE,2024,WLW,QB,CJ Stroud,HOU,30,3,0,0
TRUFFLE,2024,WLW,RB,Chuba Hubbard,CAR,3,2,0,0
TRUFFLE,2024,WLW,WR,Rashod Bateman,BAL,3,2,0,0
TRUFFLE,2024,WLW,WR,Diontae Johnson,HOU,50,1,0,0
TRUFFLE,2024,WLW,WR,CeeDee Lamb,DAL,50,1,0,0
TRUFFLE,2024,WLW,WR,Alec Pierce,IND,3,2,0,0
TRUFFLE,2024,WLW,TE,Dawson Knox,BUF,2,2,0,0
TRUFFLE,2024,WLW,DST,Broncos,DEN,1,2,0,0
TRUFFLE,2024,WLW,DST,Saints,NO,2,2,0,0
TRUFFLE,2024,WLW,WR,Christian Kirk,JAC,2,2,0,0
TRUFFLE,2024,WLW,TE,Erick All,CIN,2,2,0,0
KERFUFFLE,2024,ABT,QB,Caleb Williams,CHI,50,3,0,0
KERFUFFLE,2024,ABT,RB,Saquon Barkley,PHI,131,2,0,0
KERFUFFLE,2024,ABT,RB,Najee Harris,PIT,20,2,0,0
KERFUFFLE,2024,ABT,WR,DJ Moore,CHI,44,3,0,0
KERFUFFLE,2024,ABT,WR,Puka Nacua,LAR,85,4,0,0
KERFUFFLE,2024,ABT,TE,Hunter Henry,NE,1,2,0,0
KERFUFFLE,2024,ABT,WR,Keenan Allen,CHI,7,2,0,0
KERFUFFLE,2024,ABT,RB,Chase Brown,CIN,7,3,0,0
KERFUFFLE,2024,ABT,QB,Bryce Young,CAR,1,3,0,0
KERFUFFLE,2024,ABT,DST,Eagles,PHI,1,2,0,0
KERFUFFLE,2024,ABT,TE,Jake Ferguson,DAL,2,2,0,0
KERFUFFLE,2024,ABT,TE,Brenton Strange,JAC,1,2,0,0
KERFUFFLE,2024,ABT,RB,Jonathon Brooks,CAR,20,3,0,0
KERFUFFLE,2024,ABT,WR,Josh Downs,IND,1,4,0,0
KERFUFFLE,2024,ABT,RB,Alexander Mattison,LV,1,2,0,0
KERFUFFLE,2024,ABT,WR,Jermaine Burton,CIN,5,3,0,0
KERFUFFLE,2024,ABT,RB,Keaton Mitchell,BAL,1,4,0,0
KERFUFFLE,2024,ABT,QB,Dak Prescott,DAL,77,3,0,0
KERFUFFLE,2024,ABT,WR,Chris Olave,NO,42,4,0,0
KERFUFFLE,2024,ABT,WR,Roman Wilson,PIT,3,3,0,0
KERFUFFLE,2024,CLC,QB,Jordan Love,GB,100,4,0,0
KERFUFFLE,2024,CLC,RB,Breece Hall,NYJ,145,2,0,0
KERFUFFLE,2024,CLC,RB,Javonte Williams,DEN,23,3,0,0
KERFUFFLE,2024,CLC,WR,DeVonta Smith,PHI,45,4,0,0
KERFUFFLE,2024,CLC,WR,Jaylen Waddle,MIA,34,4,0,0
KERFUFFLE,2024,CLC,TE,Dalton Kincaid,BUF,50,2,0,0
KERFUFFLE,2024,CLC,WR,Darnell Mooney,ATL,1,2,0,0
KERFUFFLE,2024,CLC,WR,Rome Odunze,CHI,25,3,0,0
KERFUFFLE,2024,CLC,RB,Ameer Abdullah,LV,1,2,0,0
KERFUFFLE,2024,CLC,DST,Bears,CHI,1,1,0,0
KERFUFFLE,2024,CLC,QB,Desmond Ridder,LV,2,2,0,0
KERFUFFLE,2024,CLC,RB,Justice Hill,BAL,1,2,0,0
KERFUFFLE,2024,CLC,WR,Nico Collins,HOU,40,4,0,0
KERFUFFLE,2024,CLC,QB,Justin Fields,PIT,5,4,0,0
KERFUFFLE,2024,CLC,WR,Ricky Pearsall,SF,5,3,0,0
KERFUFFLE,2024,CLC,WR,Ja'Lynn Polk,NE,3,3,0,0
KERFUFFLE,2024,CLC,RB,Zack Moss,CIN,17,3,0,0
KERFUFFLE,2024,CPC,QB,Sam Darnold,MIN,2,2,1,0
KERFUFFLE,2024,CPC,RB,JK Dobbins,LAC,16,2,1,0
KERFUFFLE,2024,CPC,RB,Derrick Henry,BAL,85,2,1,0
KERFUFFLE,2024,CPC,WR,Ja'Marr Chase,CIN,84,4,1,0
KERFUFFLE,2024,CPC,WR,Tee Higgins,CIN,17,4,1,0
KERFUFFLE,2024,CPC,TE,George Kittle,SF,25,2,1,0
KERFUFFLE,2024,CPC,WR,Ladd McConkey,LAC,5,3,1,0
KERFUFFLE,2024,CPC,RB,Brian Robinson,WAS,18,3,1,0
KERFUFFLE,2024,CPC,QB,Drake Maye,NE,10,3,1,0
KERFUFFLE,2024,CPC,DST,Dolphins,MIA,1,2,1,0
KERFUFFLE,2024,CPC,WR,Adam Thielen,CAR,1,2,1,0
KERFUFFLE,2024,CPC,TE,Ja'Tavion Sanders,CAR,3,3,1,0
KERFUFFLE,2024,CPC,RB,James Cook,BUF,70,2,1,0
KERFUFFLE,2024,CPC,WR,Tyreek Hill,MIA,105,2,1,0
KERFUFFLE,2024,CPC,WR,Jakobi Meyers,LV,1,3,1,0
KERFUFFLE,2024,CPC,RB,Tony Pollard,TEN,48,2,1,0
KERFUFFLE,2024,CPC,QB,Derek Carr,NO,3,2,1,0
KERFUFFLE,2024,CPC,WR,Dontayvion Wicks,GB,3,4,1,0
KERFUFFLE,2024,CPC,DST,Vikings,MIN,1,2,1,0
KERFUFFLE,2024,CPC,RB,Jordan Mason,SF,1,2,1,0
KERFUFFLE,2024,DDD,QB,Deshaun Watson,CLE,10,4,0,1
KERFUFFLE,2024,DDD,RB,Tank Bigsby,JAC,1,2,0,1
KERFUFFLE,2024,DDD,RB,Bucky Irving,TB,3,3,0,1
KERFUFFLE,2024,DDD,WR,Tank Dell,HOU,29,4,0,1
KERFUFFLE,2024,DDD,WR,Quentin Johnston,LAC,1,2,0,1
KERFUFFLE,2024,DDD,TE,Sam LaPorta,DET,66,4,0,1
KERFUFFLE,2024,DDD,WR,Adonai Mitchell,IND,5,3,0,1
KERFUFFLE,2024,DDD,RB,Kenneth Walker,SEA,76,2,0,1
KERFUFFLE,2024,DDD,WR,Zay Flowers,BAL,21,4,0,1
KERFUFFLE,2024,DDD,DST,Buccaneers,TB,1,2,0,1
KERFUFFLE,2024,DDD,QB,Jared Goff,DET,71,2,0,1
KERFUFFLE,2024,DDD,QB,Tyler Huntley,MIA,1,2,0,1
KERFUFFLE,2024,DDD,QB,Mac Jones,JAC,1,2,0,1
KERFUFFLE,2024,DDD,QB,Spencer Rattler,NO,1,2,0,1
KERFUFFLE,2024,DDD,QB,Cooper Rush,DAL,1,2,0,1
KERFUFFLE,2024,DDD,QB,Dorian Thompson-Robinson,CLE,1,2,0,1
KERFUFFLE,2024,DDD,RB,De'Von Achane,MIA,79,2,0,1
KERFUFFLE,2024,DDD,RB,Jahmyr Gibbs,DET,102,4,0,1
KERFUFFLE,2024,DDD,WR,Malik Nabers,NYG,30,3,0,1
KERFUFFLE,2024,LBC,QB,Aaron Rodgers,NYJ,8,2,0,0
KERFUFFLE,2024,LBC,RB,Travis Etienne,JAC,66,2,0,0
KERFUFFLE,2024,LBC,RB,Isiah Pacheco,KC,68,3,0,0
KERFUFFLE,2024,LBC,WR,Jalen Coker,CAR,1,2,0,0
KERFUFFLE,2024,LBC,WR,Jerry Jeudy,CLE,1,4,0,0
KERFUFFLE,2024,LBC,WR,Tre Tucker,LV,1,2,0,0
KERFUFFLE,2024,LBC,WR,Devontez Walker,BAL,3,3,0,0
KERFUFFLE,2024,LBC,TE,Trey McBride,ARI,21,4,0,0
KERFUFFLE,2024,LBC,WR,Michael Pittman,IND,16,4,0,0
KERFUFFLE,2024,LBC,WR,Michael Wilson,ARI,1,4,0,0
KERFUFFLE,2024,LBC,RB,Raheem Mostert,MIA,15,2,0,0
KERFUFFLE,2024,LBC,DST,Broncos,DEN,2,2,0,0
KERFUFFLE,2024,LBC,QB,Bo Nix,DEN,5,3,0,0
KERFUFFLE,2024,LBC,RB,Rhamondre Stevenson,NE,27,3,0,0
KERFUFFLE,2024,LBC,WR,Brandon Aiyuk,SF,34,4,0,0
KERFUFFLE,2024,LBC,WR,Andrei Iosivas,CIN,1,2,0,0
KERFUFFLE,2024,LBC,WR,Jaxon Smith-Njigba,SEA,5,4,0,0
KERFUFFLE,2024,LBC,TE,Brock Bowers,LV,15,3,0,0
KERFUFFLE,2024,LBC,TE,Evan Engram,JAC,6,3,0,0
KERFUFFLE,2024,LBC,WR,Drake London,ATL,36,4,0,0
KERFUFFLE,2024,LBC,QB,Anthony Richardson,IND,161,2,0,0
KERFUFFLE,2024,LC,QB,Gardner Minshew,LV,1,2,0,0
KERFUFFLE,2024,LC,RB,Jamaal Williams,NO,1,2,0,0
KERFUFFLE,2024,LC,RB,Jeff Wilson,MIA,1,2,0,0
KERFUFFLE,2024,LC,WR,Allen Lazard,NYJ,1,2,0,0
KERFUFFLE,2024,LC,WR,DK Metcalf,SEA,31,4,0,0
KERFUFFLE,2024,LC,TE,Juwan Johnson,NO,1,2,0,0
KERFUFFLE,2024,LC,TE,Dalton Schultz,HOU,3,2,0,0
KERFUFFLE,2024,LC,TE,Ben Sinnott,WAS,3,3,0,0
KERFUFFLE,2024,LC,WR,Rashid Shaheed,NO,1,3,0,0
KERFUFFLE,2024,LC,DST,49ers,SF,1,3,0,0
KERFUFFLE,2024,LC,QB,Jalen Hurts,PHI,180,2,0,0
KERFUFFLE,2024,LC,RB,Tyler Allgeier,ATL,11,2,0,0
KERFUFFLE,2024,LC,RB,Zach Charbonnet,SEA,4,4,0,0
KERFUFFLE,2024,LC,RB,James Conner,ARI,19,2,0,0
KERFUFFLE,2024,LC,WR,DeAndre Hopkins,KC,11,2,0,0
KERFUFFLE,2024,LC,WR,Xavier Legette,CAR,5,3,0,0
KERFUFFLE,2024,LC,RB,Jaylen Warren,PIT,11,4,0,0
KERFUFFLE,2024,LC,WR,Xavier Worthy,KC,15,3,0,0
KERFUFFLE,2024,LC,QB,Patrick Mahomes,KC,200,2,0,0
KERFUFFLE,2024,MB,QB,Kyler Murray,ARI,51,2,0,0
KERFUFFLE,2024,MB,RB,Aaron Jones,MIN,14,2,0,0
KERFUFFLE,2024,MB,RB,Bijan Robinson,ATL,143,3,0,0
KERFUFFLE,2024,MB,WR,Marvin Harrison,ARI,45,3,0,0
KERFUFFLE,2024,MB,WR,Amon-Ra St Brown,DET,93,4,0,0
KERFUFFLE,2024,MB,TE,Mark Andrews,BAL,1,2,0,0
KERFUFFLE,2024,MB,WR,Cooper Kupp,LAR,33,2,0,0
KERFUFFLE,2024,MB,RB,Tyrone Tracy,NYG,5,2,0,0
KERFUFFLE,2024,MB,QB,Matthew Stafford,LAR,21,2,0,0
KERFUFFLE,2024,MB,DST,Chiefs,KC,1,2,0,0
KERFUFFLE,2024,MB,TE,Travis Kelce,KC,47,2,0,0
KERFUFFLE,2024,MB,RB,Cam Akers,MIN,1,2,0,0
KERFUFFLE,2024,MB,WR,Tutu Atwell,LAR,1,2,0,0
KERFUFFLE,2024,MB,RB,Ray Davis,BUF,1,4,0,0
KERFUFFLE,2024,MB,RB,Isaac Guerendo,SF,3,3,0,0
KERFUFFLE,2024,MB,WR,Josh Palmer,LAC,1,2,0,0
KERFUFFLE,2024,MB,RB,Zamir White,LV,16,2,0,0
KERFUFFLE,2024,MB,RB,Khalil Herbert,CIN,2,2,0,0
KERFUFFLE,2024,MB,QB,Will Levis,TEN,9,4,0,0
KERFUFFLE,2024,NBB,QB,Josh Allen,BUF,199,3,0,0
KERFUFFLE,2024,NBB,RB,Blake Corum,LAR,5,3,0,0
KERFUFFLE,2024,NBB,RB,D'Andre Swift,CHI,39,2,0,0
KERFUFFLE,2024,NBB,WR,Terry McLaurin,WAS,12,2,0,0
KERFUFFLE,2024,NBB,WR,Brian Thomas,JAC,10,3,0,0
KERFUFFLE,2024,NBB,TE,Kyle Pitts,ATL,16,2,0,0
KERFUFFLE,2024,NBB,WR,Mike Evans,TB,43,2,0,0
KERFUFFLE,2024,NBB,WR,Jayden Reed,GB,8,4,0,0
KERFUFFLE,2024,NBB,QB,Aidan O'Connell,LV,14,2,0,0
KERFUFFLE,2024,NBB,DST,Giants,NYG,2,2,0,0
KERFUFFLE,2024,NBB,RB,Nick Chubb,CLE,41,1,0,0
KERFUFFLE,2024,NBB,RB,Gus Edwards,LAC,4,2,0,0
KERFUFFLE,2024,NBB,RB,Will Shipley,PHI,3,3,0,0
KERFUFFLE,2024,NBB,TE,Dallas Goedert,PHI,4,2,0,0
KERFUFFLE,2024,NBB,TE,David Njoku,CLE,10,2,0,0
KERFUFFLE,2024,NBB,WR,Khalil Shakir,BUF,14,4,0,0
KERFUFFLE,2024,NBB,QB,Trevor Lawrence,JAC,65,4,0,0
KERFUFFLE,2024,NBB,WR,Jameson Williams,DET,5,2,0,0
