SznWkPlPos,SznPlPos,PlPos,Season,Week,sunDate,Player,Pos,NFL,Opp,OpRk,PaCmp,PaAtt,PaYd,PaTD,PaInt,RuAtt,RuYd,RuTD,RuFD,Tar,Rec,ReYd,ReTD,ReFD,FL,FPts,PosRk,PPFD,PPR,hPPR,STD,Pa20,Pa40,Ru20,Re20,Re40,TmTar,TotYd,ScrimYd,PaRuYd
2026_1_AustinStogner_TE,2026_AustinStogner_TE,AustinStogner_TE,2026,1,2026-09-13,Austin Stogner,TE,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ArtavisScott_WR,2026_ArtavisScott_WR,ArtavisScott_WR,2026,1,2026-09-13,Artavis Scott,WR,HOU,BUF,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LandonLenoir_WR,2026_LandonLenoir_WR,LandonLenoir_WR,2026,1,2026-09-13,Landon Lenoir,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TaylorElgersma_QB,2026_TaylorElgersma_QB,TaylorElgersma_QB,2026,1,2026-09-13,Taylor Elgersma,QB,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EricGray_RB,2026_EricGray_RB,EricGray_RB,2026,1,2026-09-13,Eric Gray,RB,NYG,DAL,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JashaunCorbin_RB,2026_JashaunCorbin_RB,JashaunCorbin_RB,2026,1,2026-09-13,Jashaun Corbin,RB,DAL,@NYG,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MasonTaylor_TE,2026_MasonTaylor_TE,MasonTaylor_TE,2026,1,2026-09-13,Mason Taylor,TE,NYJ,@TEN,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NickEubanks_TE,2026_NickEubanks_TE,NickEubanks_TE,2026,1,2026-09-13,Nick Eubanks,TE,IND,BAL,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JordanHudson_WR,2026_JordanHudson_WR,JordanHudson_WR,2026,1,2026-09-13,Jordan Hudson,WR,DAL,@NYG,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NickSharga_RB,2026_NickSharga_RB,NickSharga_RB,2026,1,2026-09-13,Nick Sharga,RB,LV,MIA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KobePrentice_WR,2026_KobePrentice_WR,KobePrentice_WR,2026,1,2026-09-13,Kobe Prentice,WR,NE,@SEA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DarekeYoung_WR,2026_DarekeYoung_WR,DarekeYoung_WR,2026,1,2026-09-13,Dareke Young,WR,LV,MIA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_IsiSofele_RB,2026_IsiSofele_RB,IsiSofele_RB,2026,1,2026-09-13,Isi Sofele,RB,FA,BYE,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TeddyBridgewater_QB,2026_TeddyBridgewater_QB,TeddyBridgewater_QB,2026,1,2026-09-13,Teddy Bridgewater,QB,DET,NO,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NateBoerkircher_TE,2026_NateBoerkircher_TE,NateBoerkircher_TE,2026,1,2026-09-13,Nate Boerkircher,TE,JAC,CLE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JawharJordan_RB,2026_JawharJordan_RB,JawharJordan_RB,2026,1,2026-09-13,Jawhar Jordan,RB,HOU,BUF,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SavonScarver_WR,2026_SavonScarver_WR,SavonScarver_WR,2026,1,2026-09-13,Savon Scarver,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,779,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KylePitts_TE,2026_KylePitts_TE,KylePitts_TE,2026,1,2026-09-13,Kyle Pitts,TE,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ThyrickPitts_WR,2026_ThyrickPitts_WR,ThyrickPitts_WR,2026,1,2026-09-13,Thyrick Pitts,WR,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MyColePruitt_TE,2026_MyColePruitt_TE,MyColePruitt_TE,2026,1,2026-09-13,MyCole Pruitt,TE,PIT,ATL,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NoahThomas_WR,2026_NoahThomas_WR,NoahThomas_WR,2026,1,2026-09-13,Noah Thomas,WR,CIN,TB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NickFitzgerald_QB,2026_NickFitzgerald_QB,NickFitzgerald_QB,2026,1,2026-09-13,Nick Fitzgerald,QB,TB,@CIN,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_QuinnEwers_QB,2026_QuinnEwers_QB,QuinnEwers_QB,2026,1,2026-09-13,Quinn Ewers,QB,MIA,@LV,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JarquezHunter_RB,2026_JarquezHunter_RB,JarquezHunter_RB,2026,1,2026-09-13,Jarquez Hunter,RB,LAR,SF,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoshReynolds_WR,2026_JoshReynolds_WR,JoshReynolds_WR,2026,1,2026-09-13,Josh Reynolds,WR,NYJ,@TEN,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_XavierGuillory_WR,2026_XavierGuillory_WR,XavierGuillory_WR,2026,1,2026-09-13,Xavier Guillory,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JamesBlackman_QB,2026_JamesBlackman_QB,JamesBlackman_QB,2026,1,2026-09-13,James Blackman,QB,MIA,@LV,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JermaineBurton_WR,2026_JermaineBurton_WR,JermaineBurton_WR,2026,1,2026-09-13,Jermaine Burton,WR,CIN,TB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_WillKacmarek_TE,2026_WillKacmarek_TE,WillKacmarek_TE,2026,1,2026-09-13,Will Kacmarek,TE,MIA,@LV,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JoelWilson_TE,2026_JoelWilson_TE,JoelWilson_TE,2026,1,2026-09-13,Joel Wilson,TE,TEN,NYJ,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_GerridDoaks_RB,2026_GerridDoaks_RB,GerridDoaks_RB,2026,1,2026-09-13,Gerrid Doaks,RB,HOU,BUF,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KodyCase_WR,2026_KodyCase_WR,KodyCase_WR,2026,1,2026-09-13,Kody Case,WR,IND,BAL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EvanEngram_TE,2026_EvanEngram_TE,EvanEngram_TE,2026,1,2026-09-13,Evan Engram,TE,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JohnHurst_WR,2026_JohnHurst_WR,JohnHurst_WR,2026,1,2026-09-13,John Hurst,WR,IND,BAL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JordanWaters_RB,2026_JordanWaters_RB,JordanWaters_RB,2026,1,2026-09-13,Jordan Waters,RB,LAR,SF,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ReggieWhite_WR,2026_ReggieWhite_WR,ReggieWhite_WR,2026,1,2026-09-13,Reggie White,WR,NYG,DAL,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MontorieFoster_WR,2026_MontorieFoster_WR,MontorieFoster_WR,2026,1,2026-09-13,Montorie Foster,WR,SEA,NE,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_IsiahPacheco_RB,2026_IsiahPacheco_RB,IsiahPacheco_RB,2026,1,2026-09-13,Isiah Pacheco,RB,DET,NO,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BritainCovey_WR,2026_BritainCovey_WR,BritainCovey_WR,2026,1,2026-09-13,Britain Covey,WR,PHI,WAS,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AmeerAbdullah_RB,2026_AmeerAbdullah_RB,AmeerAbdullah_RB,2026,1,2026-09-13,Ameer Abdullah,RB,JAC,CLE,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_QuinshonJudkins_RB,2026_QuinshonJudkins_RB,QuinshonJudkins_RB,2026,1,2026-09-13,Quinshon Judkins,RB,CLE,@JAC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TreMosley_WR,2026_TreMosley_WR,TreMosley_WR,2026,1,2026-09-13,Tre Mosley,WR,CIN,TB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,790,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SamoriToure_WR,2026_SamoriToure_WR,SamoriToure_WR,2026,1,2026-09-13,Samori Toure,WR,PHI,WAS,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AmbaEtta-Tawo_WR,2026_AmbaEtta-Tawo_WR,AmbaEtta-Tawo_WR,2026,1,2026-09-13,Amba Etta-Tawo,WR,HOU,BUF,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_HunterLong_TE,2026_HunterLong_TE,HunterLong_TE,2026,1,2026-09-13,Hunter Long,TE,JAC,CLE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JavonBaker_WR,2026_JavonBaker_WR,JavonBaker_WR,2026,1,2026-09-13,Javon Baker,WR,SF,@LAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NealJohnson_TE,2026_NealJohnson_TE,NealJohnson_TE,2026,1,2026-09-13,Neal Johnson,TE,NYJ,@TEN,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MauriceAlexander_WR,2026_MauriceAlexander_WR,MauriceAlexander_WR,2026,1,2026-09-13,Maurice Alexander,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JordanAddison_WR,2026_JordanAddison_WR,JordanAddison_WR,2026,1,2026-09-13,Jordan Addison,WR,MIN,GB,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CadeBrewer_TE,2026_CadeBrewer_TE,CadeBrewer_TE,2026,1,2026-09-13,Cade Brewer,TE,SEA,NE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_GeoffSwaim_TE,2026_GeoffSwaim_TE,GeoffSwaim_TE,2026,1,2026-09-13,Geoff Swaim,TE,CLE,@JAC,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ShunDerrickPowell_RB,2026_ShunDerrickPowell_RB,ShunDerrickPowell_RB,2026,1,2026-09-13,ShunDerrick Powell,RB,KC,DEN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JosephManjack_WR,2026_JosephManjack_WR,JosephManjack_WR,2026,1,2026-09-13,Joseph Manjack,WR,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TyreikMcAllister_RB,2026_TyreikMcAllister_RB,TyreikMcAllister_RB,2026,1,2026-09-13,Tyreik McAllister,RB,LV,MIA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TyshaunJames_WR,2026_TyshaunJames_WR,TyshaunJames_WR,2026,1,2026-09-13,Tyshaun James,WR,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MilesKitselman_TE,2026_MilesKitselman_TE,MilesKitselman_TE,2026,1,2026-09-13,Miles Kitselman,TE,DET,NO,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JasonBrownlee_WR,2026_JasonBrownlee_WR,JasonBrownlee_WR,2026,1,2026-09-13,Jason Brownlee,WR,KC,DEN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LandonParker_WR,2026_LandonParker_WR,LandonParker_WR,2026,1,2026-09-13,Landon Parker,WR,IND,BAL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_GunnarOakes_TE,2026_GunnarOakes_TE,GunnarOakes_TE,2026,1,2026-09-13,Gunnar Oakes,TE,DET,NO,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DerrickDillon_WR,2026_DerrickDillon_WR,DerrickDillon_WR,2026,1,2026-09-13,Derrick Dillon,WR,CLE,@JAC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_HakeemButler_TE,2026_HakeemButler_TE,HakeemButler_TE,2026,1,2026-09-13,Hakeem Butler,TE,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MarcusMajor_RB,2026_MarcusMajor_RB,MarcusMajor_RB,2026,1,2026-09-13,Marcus Major,RB,BAL,@IND,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AJRichardson_WR,2026_AJRichardson_WR,AJRichardson_WR,2026,1,2026-09-13,AJ Richardson,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ReggieGilliam_RB,2026_ReggieGilliam_RB,ReggieGilliam_RB,2026,1,2026-09-13,Reggie Gilliam,RB,NE,@SEA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TJRahming_WR,2026_TJRahming_WR,TJRahming_WR,2026,1,2026-09-13,TJ Rahming,WR,MIA,@LV,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LeonardTaylor_TE,2026_LeonardTaylor_TE,LeonardTaylor_TE,2026,1,2026-09-13,Leonard Taylor,TE,JAC,CLE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EthanConner_TE,2026_EthanConner_TE,EthanConner_TE,2026,1,2026-09-13,Ethan Conner,TE,JAC,CLE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AnthonyGordon_QB,2026_AnthonyGordon_QB,AnthonyGordon_QB,2026,1,2026-09-13,Anthony Gordon,QB,KC,DEN,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AndyIsabella_WR,2026_AndyIsabella_WR,AndyIsabella_WR,2026,1,2026-09-13,Andy Isabella,WR,SF,@LAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RoschonJohnson_RB,2026_RoschonJohnson_RB,RoschonJohnson_RB,2026,1,2026-09-13,Roschon Johnson,RB,CHI,@CAR,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_StefonDiggs_WR,2026_StefonDiggs_WR,StefonDiggs_WR,2026,1,2026-09-13,Stefon Diggs,WR,WAS,@PHI,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JayRome_TE,2026_JayRome_TE,JayRome_TE,2026,1,2026-09-13,Jay Rome,TE,PIT,ATL,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DemarioDouglas_WR,2026_DemarioDouglas_WR,DemarioDouglas_WR,2026,1,2026-09-13,Demario Douglas,WR,NE,@SEA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
