playerID,Player,Pos,NFL,TRUFFLE
2001018,Eric Saubert,TE,DEN,W (9/1)
1759992,Eric Tomlinson,TE,DEN,W (9/1)
2962352,Erik Ezukanma,WR,MIA,W (9/1)
2868233,Erik Krommenhoek,TE,LAC,W (9/1)
2412493,Ethan Fernea,WR,IND,W (9/1)
2131644,Ethan Wolf,TE,NO,W (9/1)
2079887,Evan Engram,TE,JAC,W (9/1)
2060769,Ezekiel Elliott,RB,DAL,W (9/1)
1902,Falcons,DST,ATL,W (9/1)
2186356,Farrod Green,TE,IND,W (9/1)
2221829,Feleipe Franks,QB,ATL,W (9/1)
2261052,Felix Harper,QB,CLE,W (9/1)
2186422,Felton Davis,WR,KC,W (9/1)
2180634,Foster Moreau,TE,LV,W (9/1)
2242757,Frank Darby,WR,ATL,W (9/1)
2221836,Freddie Swain,WR,SEA,W (9/1)
3159131,Gabe Nabers,RB,LAC,W (9/1)
2804813,Gabriel Davis,WR,BUF,WLW
2183083,Gardner Minshew,QB,PHI,W (9/1)
2136090,Garrett Gilbert,QB,LV,W (9/1)
2239251,Garrett Griffin,TE,DET,W (9/1)
2251875,Garrett Groshek,RB,MIN,W (9/1)
2239574,Garrett Walston,TE,SF,W (9/1)
3123864,Garrett Wilson,WR,NYJ,MAM
2870531,Gary Brightwell,RB,NYG,W (9/1)
1851098,Gary Chambers,WR,BUF,W (9/1)
2179483,Gary Jennings,WR,KC,W (9/1)
2819441,Gehrig Dieter,WR,KC,W (9/1)
1700358,Geno Smith,QB,SEA,CC
2174207,Geoff Swaim,TE,TEN,W (9/1)
3116741,George Aston,RB,NYG,W (9/1)
2818265,George Kittle,TE,SF,AFL
3123212,George Pickens,WR,PIT,CC
2142692,Gerald Everett,TE,LAC,MAM
2131172,Geronimo Allison,WR,ATL,W (9/1)
2240551,Gerrid Doaks,RB,MIA,W (9/1)
2969148,Gerrit Prince,WR,JAC,W (9/1)
1918,Giants,DST,NYG,W (9/1)
1737248,Giovani Bernard,RB,TB,W (9/1)
2189091,Giovanni Ricci,TE,CAR,W (9/1)
2071750,Godwin Igwebuike,RB,DET,W (9/1)
1265470,Golden Tate,WR,TEN,W (9/1)
2184656,Graham Adomitis,TE,IND,W (9/1)
2804129,Grant Calcaterra,TE,PHI,W (9/1)
