playerID,Player,Pos,NFL,TRUFFLE
2966544,Derius Davis,WR,LAC,W (1/11)
2969083,Derrick Deese,TE,DET,W (1/11)
2180617,Derrick Dillon,WR,CLE,W (1/11)
3127656,Derrick Gore,RB,WAS,W (1/11)
2061188,Derrick Henry,RB,TEN,NN
2130883,Derrick Johnson,WR,NYG,W (1/11)
2133482,Deshaun Watson,QB,CLE,NN
2864759,Desmond Ridder,QB,ATL,W (1/11)
2925203,Detrich Clark,WR,ATL,W (1/11)
3168666,Deuce Vaughn,RB,DAL,W (1/11)
1868418,Devante Davis,WR,PHI,W (1/11)
2969006,Deven Thompkins,WR,TB,W (1/11)
2260483,Devin Asiasi,TE,TEN,W (1/11)
2246849,Devin Duvernay,WR,BAL,W (1/11)
2925207,Devin Gray,WR,KC,W (1/11)
2082532,Devin Ross,WR,LV,W (1/11)
2241251,Devin Singletary,RB,HOU,WLW
1871319,Devin Smith,WR,CAR,W (1/11)
2179635,Devine Ozigbo,RB,DET,W (1/11)
2071814,Devon Allen,WR,PHI,W (1/11)
1243006,Devon Ramsay,RB,FA,W (1/11)
2966004,Devon Williams,WR,BAL,W (1/11)
1824135,Devonta Freeman,RB,BAL,W (1/11)
2061491,Devontae Booker,RB,NYG,W (1/11)
2139449,Devonte Robinson,WR,GB,W (1/11)
2186678,Dexter Williams,RB,GB,W (1/11)
2251151,Dez Fitzpatrick,WR,PIT,W (1/11)
2221990,Dezmon Patmon,WR,CAR,W (1/11)
2221967,Dillon Mitchell,WR,MIN,W (1/11)
2250402,Dillon Stoner,WR,LV,W (1/11)
2194164,Diontae Johnson,WR,PIT,WLW
2132892,Diontae Spencer,WR,NYJ,W (1/11)
1915,Dolphins,DST,MIA,CRB
2967157,Dom Wood-Anderson,TE,SEA,W (1/11)
3172375,Dominique Dafney,TE,TB,W (1/11)
2183713,Donald Parham,TE,LAC,W (1/11)
2819119,Donovan Peoples-Jones,WR,DET,W (1/11)
3122376,Dontario Drummond,WR,DAL,W (1/11)
2963923,Dontay Demus,WR,BAL,W (1/11)
3122375,Dontayvion Wicks,WR,GB,W (1/11)
26664285,Donte Sylencieux,WR,BAL,W (1/11)
2925536,Dontrell Hilliard,RB,TEN,W (1/11)
2964729,Dorian Thompson-Robinson,QB,CLE,W (1/11)
3127902,Drake London,WR,ATL,AFL
2828767,Dresser Winn,QB,LAR,W (1/11)
3117010,Drew Anderson,QB,ARI,W (1/11)
3117011,Drew Belcher,TE,WAS,W (1/11)
2242283,Drew Estrada,WR,HOU,W (1/11)
2185479,Drew Lock,QB,SEA,W (1/11)
2252376,Drew Plitt,QB,CIN,W (1/11)
2139646,Drew Sample,TE,CIN,W (1/11)
3163069,Duece Watts,WR,PIT,W (1/11)
1998316,Duke Johnson,RB,BUF,W (1/11)
2082845,Durham Smythe,TE,MIA,W (1/11)
2867334,Dustin Crum,QB,KC,W (1/11)
2061078,Dwayne Washington,RB,DEN,W (1/11)
1995653,Dy'Shawn Mobley,RB,CIN,W (1/11)
2965973,Dyami Brown,WR,WAS,W (1/11)
2080023,Dylan Cantrell,WR,WAS,W (1/11)
2963946,Dylan Drummond,WR,NYG,W (1/11)
2223195,Dylan Parham,TE,DEN,W (1/11)
2261259,Dylan Soehner,TE,NO,W (1/11)
