Season,Week,Player,Pos,NFL,Cmp%,Pa20,Pa40,RuYPC,Ru20,Tar,Tar%,ReYPC,Re20,Re40,ReFD%,TotYd,Avg,FPts
2022,7,Josh Oliver,TE,BAL,0,0,0,0,0,1,6.2,0,0,0,0,0,0,0
2022,7,Hunter Long,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Jesper Horsted,TE,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Marcus Kemp,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Cole Turner,TE,WAS,0,0,0,0,0,2,6.1,0,0,0,0,0,0,0
2022,7,Parker Hesse,TE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Trevon Wesco,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Sean McKeon,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Richard Rodgers,TE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Dwayne Washington,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Mike Strachan,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Marcus Johnson,WR,NYG,0,0,0,0,0,3,10,0,0,0,0,0,0,0
2022,7,Maurice Alexander,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Miles Boykin,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Trayveon Williams,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Brandon Zylstra,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Tony Jones,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Charlie Woerner,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,John Bates,TE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Malik Davis,RB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Jarrett Stidham,QB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Corey Davis,WR,NYJ,0,0,0,0,0,1,3.8,0,0,0,0,0,0,0
2022,7,Giovanni Ricci,TE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Raleigh Webb,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Zach Gentry,TE,PIT,0,0,0,0,0,2,4.5,0,0,0,0,0,0,0
2022,7,Stephen Sullivan,TE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Jalen Tolbert,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,James Mitchell,TE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Raheem Blackshear,RB,CAR,0,0,0,-2.5,0,0,0,0,0,0,0,-5,0,0
2022,7,Kenny Yeboah,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Zander Horvath,RB,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Chris Manhertz,TE,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Michael Burton,RB,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Geoff Swaim,TE,TEN,0,0,0,0,0,1,5,0,0,0,0,0,0,0
2022,7,Trey McBride,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Matthew Slater,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Ke'Shawn Vaughn,RB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Malik Willis,QB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Keith Smith,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Jeff Smith,WR,NYJ,0,0,0,0,0,1,3.8,0,0,0,0,0,0,0
2022,7,Luke Farrell,TE,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Gary Brightwell,RB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Eric Saubert,TE,DEN,0,0,0,0,0,1,2.2,0,0,0,0,0,0,0
2022,7,Salvon Ahmed,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Nick Bellore,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Khari Blasingame,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Patrick Taylor,RB,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Stephen Anderson,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Isaiah Spiller,RB,LAC,0,0,0,-5,0,0,0,0,0,0,0,-5,0,0
2022,7,Demarcus Robinson,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Ross Dwelley,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Ethan Fernea,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Tanner Conner,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Corey Clement,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Trent Taylor,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Demetric Felton,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Jakob Johnson,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Alex Armah,RB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Kevin Rader,TE,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Tyrie Cleveland,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Derek Watt,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Josiah Deguara,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Alec Ingold,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Marcedes Lewis,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Nick Vannett,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,2,10,0,0,0,0,0,0,0
2022,7,Danny Gray,WR,SF,0,0,0,0,0,2,4.3,0,0,0,0,0,0,0
2022,7,Khadarel Hodge,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Cullen Gillaspia,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Brandon Bolden,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Michael Gallup,WR,DAL,0,0,0,0,0,2,8,0,0,0,0,0,0,0
2022,7,Tanner Hudson,TE,NYG,0,0,0,0,0,1,3.3,0,0,0,0,0,0,0
2022,7,Velus Jones,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Chris Evans,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Mike Thomas,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,James Robinson,RB,JAC,0,0,0,0,0,1,2.3,0,0,0,0,0,0,0
2022,7,River Cracraft,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Kyric McGowan,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Tre' McKitty,TE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Pharaoh Brown,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Dareke Young,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Tyler Davis,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Shi Smith,WR,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Tevin Coleman,RB,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Gunner Olszewski,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Benny Snell,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Breshad Perriman,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Michael Bandy,WR,LAC,0,0,0,0,0,6,11.8,-5,0,0,0,-5,0,0
2022,7,OJ Howard,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Cedrick Wilson,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Romeo Doubs,WR,GB,0,0,0,0,0,4,11.4,0,0,0,0,0,0,0
2022,7,MyCole Pruitt,TE,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Devin Asiasi,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,JP Holtz,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Pierre Strong,RB,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Nelson Agholor,WR,NE,0,0,0,0,0,1,3.6,0,0,0,0,0,0,0
2022,7,Brevin Jordan,TE,HOU,0,0,0,0,0,4,9.8,0,0,0,0,0,0,0
2022,7,Bryan Edwards,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Andrew Beck,TE,DEN,0,0,0,0,0,1,2.2,0,0,0,0,0,0,0
2022,7,Nick Boyle,TE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Chigoziem Okonkwo,TE,TEN,0,0,0,0,0,1,5,0,0,0,0,0,0,0
2022,7,D'Ernest Johnson,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Feleipe Franks,QB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,James Proche,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Michael Woods,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,Kenneth Walker,RB,SEA,0,0,0,7.3,1,0,0,0,0,0,0,168,35.8,35.8
2022,7,Aaron Rodgers,QB,GB,65.7,2,0,0,0,0,0,0,0,0,0,194,15.76,15.76
2022,7,Taylor Heinicke,QB,WAS,60.6,2,0,2,0,0,0,0,0,0,0,205,14.44,14.44
2022,7,Brian Robinson,RB,WAS,0,0,0,3.6,1,2,6.1,6.5,0,0,0,86,11.6,11.6
2022,7,Jamaal Williams,RB,DET,0,0,0,5.3,1,1,3.8,4,0,0,0,83,11.3,11.3
2022,7,Clyde Edwards-Helaire,RB,KC,0,0,0,5.3,0,1,2.8,0,0,0,0,32,10.2,10.2
2022,7,Tyreek Hill,WR,MIA,0,0,0,0,0,13,37.1,10.3,1,0,42.9,72,10.2,10.2
2022,7,Devin Duvernay,WR,BAL,0,0,0,0,0,3,18.8,21,1,0,100,42,6.2,6.2
2022,7,Michael Pittman,WR,IND,0,0,0,0,0,9,20.5,9.7,0,0,33.3,58,5.8,5.8
2022,7,Deebo Samuel,WR,SF,0,0,0,2,0,7,15.2,8.4,1,0,20,44,5.4,5.4
2022,7,Leonard Fournette,RB,TB,0,0,0,2.4,0,3,6.1,3.5,0,0,0,26,4.6,4.6
2022,7,Mac Jones,QB,NE,50,0,0,8,0,0,0,0,0,0,0,37,1.92,1.92
2022,7,AJ Dillon,RB,GB,0,0,0,3.8,0,0,0,0,0,0,0,15,1.5,1.5
2022,7,Mark Andrews,TE,BAL,0,0,0,4,0,2,12.5,0,0,0,0,4,1.4,1.4
2022,7,Josh Reynolds,WR,DET,0,0,0,0,0,2,7.7,8,0,0,0,8,0.8,0.8
2022,7,Skyy Moore,WR,KC,0,0,0,0,0,1,2.8,0,0,0,0,0,-2,-2
2022,8,Christian McCaffrey,RB,SF,100,1,0,5.2,2,9,34.6,6.9,0,0,62.5,183,42.26,42.26
2022,8,Alvin Kamara,RB,NO,0,0,0,3.4,0,10,32.3,10.7,1,0,33.3,158,40.8,40.8
2022,8,D'Onta Foreman,RB,CAR,0,0,0,4.5,0,1,2.8,0,0,0,0,118,40.8,40.8
2022,8,Tony Pollard,RB,DAL,0,0,0,9.4,1,1,3.7,16,0,0,100,147,39.7,39.7
2022,8,AJ Brown,WR,PHI,0,0,0,0,0,11,36.7,26,4,1,66.7,156,37.6,37.6
2022,8,Travis Etienne,RB,JAC,0,0,0,6.5,1,3,9.7,2,0,0,0,162,33.2,33.2
2022,8,Justin Fields,QB,CHI,73.9,1,0,7.5,0,0,0,0,0,0,0,211,31.04,31.04
2022,8,DeAndre Hopkins,WR,ARI,0,0,0,0,0,13,29.5,13.2,2,0,75,159,30.9,30.9
2022,8,Tua Tagovailoa,QB,MIA,80.6,5,1,3.8,0,0,0,0,0,0,0,401,30.18,30.18
2022,8,Jaylen Waddle,WR,MIA,0,0,0,0,0,9,25,13.2,1,0,87.5,106,29.6,29.6
2022,8,Nick Chubb,RB,CLE,0,0,0,4.4,1,1,4.3,3,0,0,0,104,29.4,29.4
2022,8,Jalen Hurts,QB,PHI,67.9,5,1,5,0,0,0,0,0,0,0,295,28.4,28.4
2022,8,Dalvin Cook,RB,MIN,0,0,0,5.5,1,6,16.7,6,0,0,40,141,28.1,28.1
2022,8,Dak Prescott,QB,DAL,77.8,3,0,6.8,1,0,0,0,0,0,0,284,27.4,27.4
2022,8,DJ Moore,WR,CAR,0,0,0,3,0,11,30.6,25.3,3,1,83.3,155,26.5,26.5
2022,8,Kirk Cousins,QB,MIN,66.7,2,0,5.5,0,0,0,0,0,0,0,254,25.48,25.48
2022,8,Tyler Conklin,TE,NYJ,0,0,0,0,0,10,24.4,13.2,1,0,83.3,79,24.9,24.9
2022,8,Kyler Murray,QB,ARI,70.5,4,0,6,0,0,0,0,0,0,0,362,24.64,24.64
2022,8,Marcus Mariota,QB,ATL,71.4,4,1,7.2,1,0,0,0,0,0,0,296,24.42,24.42
2022,8,Jacoby Brissett,QB,CLE,77.3,5,1,2,0,0,0,0,0,0,0,290,24.32,24.32
2022,8,Lamar Jackson,QB,BAL,71.1,1,0,4.8,1,0,0,0,0,0,0,281,23.82,23.82
2022,8,Aaron Jones,RB,GB,0,0,0,7.2,1,5,16.7,3.5,0,0,25,157,23.7,23.7
2022,8,Amari Cooper,WR,CLE,0,0,0,0,0,7,30.4,26.2,3,1,100,131,22.1,22.1
2022,8,Cooper Kupp,WR,LAR,0,0,0,5,0,12,36.4,9.9,2,0,75,89,21.9,21.9
2022,8,Josh Allen,QB,BUF,52,4,2,8.2,1,0,0,0,0,0,0,267,20.62,20.62
2022,8,Rondale Moore,WR,ARI,0,0,0,6,0,8,18.2,13.1,2,0,42.9,104,20.4,20.4
2022,8,Stefon Diggs,WR,BUF,0,0,0,0,0,8,32,18,2,1,50,108,19.8,19.8
2022,8,Antonio Gibson,RB,WAS,0,0,0,2.7,0,7,22.6,8.3,0,0,71.4,77,19.7,19.7
2022,8,Rhamondre Stevenson,RB,NE,0,0,0,4.4,1,8,22.9,10.3,1,0,28.6,143,19.3,19.3
2022,8,Jimmy Garoppolo,QB,SF,84,2,1,3,0,0,0,0,0,0,0,238,18.7,18.7
2022,8,Isaiah Likely,TE,BAL,0,0,0,0,0,7,18.4,12.8,0,0,83.3,77,18.7,18.7
2022,8,Tyler Allgeier,RB,ATL,0,0,0,2.8,0,3,10.7,15.3,1,0,66.7,85,18.5,18.5
2022,8,Matthew Stafford,QB,LAR,66.7,3,0,-0.5,0,0,0,0,0,0,0,186,18.48,18.48
2022,8,Kyle Pitts,TE,ATL,0,0,0,0,0,9,32.1,16,2,0,80,80,18,18
2022,8,Miles Sanders,RB,PHI,0,0,0,8.7,1,0,0,0,0,0,0,78,17.8,17.8
2022,8,CeeDee Lamb,WR,DAL,0,0,0,1,0,7,25.9,15.4,2,0,80,78,17.8,17.8
2022,8,PJ Walker,QB,CAR,52.8,6,1,20,1,0,0,0,0,0,0,337,17.68,17.68
2022,8,Jared Goff,QB,DET,73,4,2,3,0,1,2.7,5,0,0,0,329,17.64,17.64
2022,8,Devin Duvernay,WR,BAL,0,0,0,16.5,0,4,10.5,7.8,0,0,75,64,17.4,17.4
2022,8,Saquon Barkley,RB,NYG,0,0,0,2.6,0,5,16.1,3,0,0,33.3,62,17.2,17.2
2022,8,Andy Dalton,QB,NO,73.3,2,0,0,0,0,0,0,0,0,0,229,17.16,17.16
2022,8,Brandon Aiyuk,WR,SF,0,0,0,0,0,6,23.1,13.5,1,0,50,81,17.1,17.1
2022,8,Tom Brady,QB,TB,59.1,5,2,1,0,0,0,0,0,0,0,326,17.1,17.1
2022,8,Leonard Fournette,RB,TB,0,0,0,2.7,0,3,6.8,11.3,0,0,66.7,58,16.8,16.8
2022,8,Russell Wilson,QB,DEN,60,4,1,4.2,0,0,0,0,0,0,0,269,16.78,16.78
2022,8,Garrett Wilson,WR,NYJ,0,0,0,0,0,7,17.1,19.2,2,1,83.3,115,16.5,16.5
2022,8,DK Metcalf,WR,SEA,0,0,0,0,0,10,29.4,9.2,0,0,83.3,55,16.5,16.5
2022,8,Zach Wilson,QB,NYJ,48.8,6,2,2,0,0,0,0,0,0,0,357,16.4,16.4
2022,8,Jerry Jeudy,WR,DEN,0,0,0,0,0,7,23.3,10.5,1,0,66.7,63,16.3,16.3
2022,8,Mike Evans,WR,TB,0,0,0,0,0,11,25,20.5,3,1,66.7,123,16.3,16.3
2022,8,Dameon Pierce,RB,HOU,0,0,0,2.3,0,5,16.7,5.3,0,0,33.3,51,16.1,16.1
2022,8,Jakobi Meyers,WR,NE,0,0,0,0,0,12,34.3,6.7,0,0,44.4,60,16,16
2022,8,Kenyan Drake,RB,BAL,0,0,0,8.9,1,4,10.5,1.2,0,0,25,67,15.7,15.7
2022,8,Romeo Doubs,WR,GB,0,0,0,0,0,7,23.3,15.5,1,0,75,62,15.2,15.2
2022,8,Melvin Gordon,RB,DEN,0,0,0,3.2,0,4,13.3,7.7,0,0,66.7,52,15.2,15.2
2022,8,Damiere Byrd,WR,ATL,0,0,0,0,0,6,21.4,22.3,1,1,66.7,67,14.7,14.7
2022,8,Joe Burrow,QB,CIN,71.4,3,1,2,0,0,0,0,0,0,0,234,14.48,14.48
2022,8,Terry McLaurin,WR,WAS,0,0,0,-7,0,8,25.8,18.8,2,1,50,106,14.3,14.3
2022,8,Tyler Lockett,WR,SEA,0,0,0,0,0,8,23.5,12.6,1,0,80,63,14.3,14.3
2022,8,Latavius Murray,RB,DEN,0,0,0,3.3,0,2,6.7,13,0,0,0,59,13.9,13.9
2022,8,Zach Pascal,WR,PHI,0,0,0,0,0,2,6.7,28.5,2,0,100,57,13.7,13.7
2022,8,Mac Jones,QB,NE,68.6,2,0,2.7,0,0,0,0,0,0,0,213,13.66,13.66
2022,8,Dontrell Hilliard,RB,TEN,0,0,0,10.4,2,1,10,12,0,0,100,95,13.5,13.5
2022,8,Evan Engram,TE,JAC,0,0,0,0,0,6,19.4,13.8,1,0,50,55,13.5,13.5
2022,8,Taysom Hill,TE,NO,100,0,0,6.1,0,2,6.5,11,0,0,100,74,13.28,13.28
2022,8,Alexander Mattison,RB,MIN,0,0,0,8,0,0,0,0,0,0,0,40,13,13
2022,8,Nyheim Hines,RB,IND,0,0,0,4,0,2,8.7,14.5,1,0,50,49,12.9,12.9
2022,8,Justin Jefferson,WR,MIN,0,0,0,0,0,8,22.2,16.3,2,0,50,98,12.8,12.8
2022,8,Tyler Boyd,WR,CIN,0,0,0,0,0,5,14.3,12.7,0,0,100,38,12.8,12.8
2022,8,Terrace Marshall,WR,CAR,0,0,0,0,0,9,25,21.8,2,0,100,87,12.7,12.7
2022,8,Zach Ertz,TE,ARI,0,0,0,0,0,5,11.4,8.5,0,0,75,34,12.4,12.4
2022,8,Devin Singletary,RB,BUF,0,0,0,4.8,1,2,8,16,0,0,100,83,12.3,12.3
2022,8,Caleb Huntley,RB,ATL,0,0,0,5.7,1,0,0,0,0,0,0,91,12.1,12.1
2022,8,Curtis Samuel,WR,WAS,0,0,0,7.2,0,4,12.9,16.7,1,0,100,79,11.9,11.9
2022,8,Tee Higgins,WR,CIN,0,0,0,0,0,6,17.1,16.3,1,1,33.3,49,11.9,11.9
2022,8,George Kittle,TE,SF,0,0,0,0,0,5,19.2,13,1,0,66.7,39,11.9,11.9
2022,8,Mike Gesicki,TE,MIA,0,0,0,0,0,4,11.1,12.7,1,0,66.7,38,11.8,11.8
2022,8,Greg Dulcich,TE,DEN,0,0,0,0,0,5,16.7,21.8,2,0,75,87,11.7,11.7
2022,8,Dallas Goedert,TE,PHI,0,0,0,0,0,6,20,10.7,0,0,83.3,64,11.4,11.4
2022,8,Kenny Pickett,QB,PIT,65.8,2,0,5.3,0,0,0,0,0,0,0,228,11.34,11.34
2022,8,D'Andre Swift,RB,DET,0,0,0,1.2,0,5,13.5,5.4,0,0,20,33,11.3,11.3
2022,8,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,4,17.4,20.2,2,0,75,81,11.1,11.1
2022,8,Amon-Ra St Brown,WR,DET,0,0,0,0,0,10,27,9.9,1,0,57.1,69,10.9,10.9
2022,8,Raheem Mostert,RB,MIA,0,0,0,4.6,0,1,2.8,3,0,0,0,67,10.7,10.7
2022,8,Samori Toure,WR,GB,0,0,0,0,0,4,13.3,37,1,0,100,37,10.7,10.7
2022,8,Adam Thielen,WR,MIN,0,0,0,0,0,7,19.4,11.2,0,0,66.7,67,10.7,10.7
2022,8,Darius Slayton,WR,NYG,0,0,0,0,0,6,19.4,13.2,1,0,80,66,10.6,10.6
2022,8,James Cook,RB,BUF,0,0,0,7,0,1,4,41,1,1,100,76,10.6,10.6
2022,8,Chase Claypool,WR,PIT,100,0,0,0,0,6,15,11.2,1,0,50,46,10.54,10.54
2022,8,Jaylen Warren,RB,PIT,0,0,0,8.3,0,3,7.5,8.3,0,0,33.3,75,10.5,10.5
2022,8,Gus Edwards,RB,BAL,0,0,0,5.9,1,0,0,0,0,0,0,65,10.5,10.5
2022,8,David Montgomery,RB,CHI,0,0,0,3.5,0,3,12.5,7.3,0,0,0,75,10.5,10.5
2022,8,Mack Hollins,WR,LV,0,0,0,0,0,8,20.5,9.1,0,0,57.1,64,10.4,10.4
2022,8,Demarcus Robinson,WR,BAL,0,0,0,0,0,8,21.1,10.7,0,0,66.7,64,10.4,10.4
2022,8,AJ Dillon,RB,GB,0,0,0,5.4,1,1,3.3,9,0,0,0,63,10.3,10.3
2022,8,Chris Olave,WR,NO,0,0,0,0,0,7,22.6,10.4,0,0,100,52,10.2,10.2
2022,8,Kareem Hunt,RB,CLE,0,0,0,3.8,0,4,17.4,7.5,0,0,25,72,10.2,10.2
2022,8,TJ Hockenson,TE,DET,0,0,0,0,0,4,10.8,26.7,1,1,66.7,80,10,10
2022,8,Denzel Mims,WR,NYJ,0,0,0,0,0,3,7.3,38,1,1,100,76,9.6,9.6
2022,8,Kalif Raymond,WR,DET,0,0,0,0,0,4,10.8,25.3,2,1,66.7,76,9.6,9.6
2022,8,Chris Godwin,WR,TB,0,0,0,0,0,11,25,12.5,1,1,33.3,75,9.5,9.5
2022,8,N'Keal Harry,WR,CHI,0,0,0,0,0,2,8.3,12,0,0,50,24,9.4,9.4
2022,8,Brandin Cooks,WR,HOU,0,0,0,0,0,6,20,18.2,2,1,50,73,9.3,9.3
2022,8,Julio Jones,WR,TB,0,0,0,0,0,4,9.1,10.5,0,0,50,21,9.1,9.1
2022,8,Parris Campbell,WR,IND,0,0,0,28,1,2,8.7,21.5,1,0,50,71,9.1,9.1
2022,8,Daniel Jones,QB,NYG,54.8,2,0,3.3,0,0,0,0,0,0,0,196,9.04,9.04
2022,8,Isaiah McKenzie,WR,BUF,0,0,0,1,0,1,4,8,0,0,100,10,9,9
2022,8,Najee Harris,RB,PIT,100,0,0,4,0,6,15,4.3,0,0,16.7,62,8.96,8.96
2022,8,Davis Mills,QB,HOU,58.6,3,1,2.7,0,0,0,0,0,0,0,160,8.88,8.88
2022,8,Tanner Hudson,TE,NYG,0,0,0,0,0,5,16.1,19.3,1,0,100,58,8.8,8.8
2022,8,Pat Freiermuth,TE,PIT,0,0,0,0,0,7,17.5,14.2,1,0,75,57,8.7,8.7
2022,8,Sam Ehlinger,QB,IND,73.9,3,1,2.5,0,0,0,0,0,0,0,216,8.54,8.54
2022,8,Eno Benjamin,RB,ARI,0,0,0,2.4,0,7,15.9,5.8,0,0,50,45,8.5,8.5
2022,8,Alec Pierce,WR,IND,0,0,0,0,0,5,21.7,21.7,1,1,66.7,65,8.5,8.5
2022,8,Allen Robinson,WR,LAR,0,0,0,0,0,7,21.2,10.8,1,0,60,54,8.4,8.4
2022,8,Damien Harris,RB,NE,0,0,0,3.4,0,2,5.7,7.5,0,0,0,52,8.2,8.2
2022,8,Cole Kmet,TE,CHI,0,0,0,0,0,2,8.3,5.5,0,0,50,11,8.1,8.1
2022,8,Michael Carter,RB,NYJ,0,0,0,3.7,0,7,17.1,8.8,0,0,25,61,8.1,8.1
2022,8,Dawson Knox,TE,BUF,0,0,0,0,0,3,12,5,0,0,50,10,8,8
2022,8,Michael Gallup,WR,DAL,0,0,0,0,0,6,22.2,12.2,0,0,75,49,7.9,7.9
2022,8,Joe Mixon,RB,CIN,0,0,0,3.4,0,9,25.7,4.6,0,0,14.3,59,7.9,7.9
2022,8,Trevor Lawrence,QB,JAC,58.1,2,0,5,0,0,0,0,0,0,0,148,7.82,7.82
2022,8,KJ Osborn,WR,MIN,0,0,0,0,0,5,13.9,4,0,0,50,8,7.8,7.8
2022,8,Derek Watt,RB,PIT,0,0,0,0,0,2,5,3,0,0,50,6,7.6,7.6
2022,8,Alec Ingold,RB,MIA,0,0,0,1,0,1,2.8,5,0,0,0,6,7.6,7.6
2022,8,Jonathan Taylor,RB,IND,0,0,0,4.8,1,1,4.3,0,0,0,0,76,7.6,7.6
2022,8,Josh Jacobs,RB,LV,0,0,0,4.3,0,4,10.3,5.5,0,0,0,54,7.4,7.4
2022,8,Rachaad White,RB,TB,0,0,0,4.8,0,3,6.8,8,1,0,66.7,43,7.3,7.3
2022,8,Johnny Mundt,TE,MIN,0,0,0,0,0,1,2.8,1,0,0,100,1,7.1,7.1
2022,8,KJ Hamler,WR,DEN,0,0,0,9,0,3,10,26,1,1,50,61,7.1,7.1
2022,8,Jake Ferguson,TE,DAL,0,0,0,0,0,1,3.7,1,0,0,100,1,7.1,7.1
2022,8,Christian Kirk,WR,JAC,0,0,0,0,0,7,22.6,13.3,1,0,100,40,7,7
2022,8,Ross Dwelley,TE,SF,0,0,0,0,0,1,3.8,56,1,1,100,56,6.6,6.6
2022,8,Jeff Wilson,RB,SF,0,0,0,3.5,0,2,7.7,10.5,0,0,50,35,6.5,6.5
2022,8,Hayden Hurst,TE,CIN,0,0,0,0,0,4,11.4,10.5,1,0,50,42,6.2,6.2
2022,8,Malik Davis,RB,DAL,0,0,0,2.9,0,2,7.4,9,0,0,100,41,6.1,6.1
2022,8,Drake London,WR,ATL,0,0,0,0,0,5,17.9,7.8,0,0,75,31,6.1,6.1
2022,8,Foster Moreau,TE,LV,0,0,0,0,0,9,23.1,5.2,0,0,50,31,6.1,6.1
